marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,30469638,R2XUWK5EL1H4QW,B00BB5GR0A,709231704,iClever Charger,Wireless,5,6,6,N,Y,Must have!,My husband and I got this before a trip recently. It was so useful and we are so glad we had it! Whenever our phone batteries got low  we plugged them into this power bank and they charged right up. The unit has a lot of power and is perfect for airplanes or day trips when you don't have constant access to a charger. We didn't have to conserve our phone batteries and were able to use our phones as we normally would  taking pictures  checking email  etc.  It has a little pouch that it fits into which was convenient. It is kind of an awkward size and would be inconvenient to carry around if you don't have a bag or a purse  since you need to have charging cables as well. I always carry large purses  so this wasn't a problem for us.  I like that this power bank has a power switch as well  and it tells you how much battery remains. It has a flashlight on it as well  which I don't think we really have used  but I guess it would be nice for trying to plug in your phone in the dark. We charged this power bank every night (by plugging it into the wall) and always had enough power for 2 smart phones throughout the day. So convenient that you can plug 2 devices in at once.  If you can get this for a good price  I would ABSOLUTELY recommend this portable battery charger to anyone who uses their phone constantly!,2015-08-31
US,9004588,R2DXPLTSAJ49ES,B00X6J9MEC,784739239,galaxys6mother,Wireless,5,0,0,N,Y,Great service,Fast shipping  and love the phone case.  Exactly what I was expecting is what I got.,2015-08-31
US,32922567,R5SUFJSLRTC1Y,B00V0EC1OS,34989698,iPhone 6S Case iPhone 6 Case FEIKESI iphone 6/6S Flower Rubber TPU Gel Silicone Soft Case Cover Skin Protective For Apple iPhone 6/6S (4.7-inch),Wireless,4,0,0,N,Y,Four Stars,Super cute. Serves its purpose. very feminine and dainty.,2015-08-31
US,2930167,R3Q1R6NC8XYZ5E,B00JUBKN7K,579578581,Moto G Case (1st Gen & 1st Gen with 4G LTE)  Rock Me Wireless (TM) 3 items Bundle - Screen Protector  24K Gold Plating Electromagnetic Waves Blocking Sticker and Heavy Duty Armor Protective Kick Stand Case for Motorola Moto G 1st Generation.,Wireless,5,1,1,N,Y,I absolutely love it. I've had it about 6 myhs now ...,I bought this case for my phone. I absolutely love it. I've had it about 6 myhs now and all the lil bling diamonds are all still in tact!!  💜,2015-08-31
US,7679400,R199DFPAW3W09P,B00KSHDD1I,250338415,Limitless Stereo Headset for Samsung S5/Note 3 with Extra Set of Ear-Gels,Wireless,1,0,0,N,Y,and poor,They didnt work  and poor packaging,2015-08-31
US,28088591,RLDCVB08CU1OS,B00NH131LY,912157090,AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - Black,Wireless,5,0,0,N,Y,Five Stars,Great length and works!,2015-08-31
US,47053187,R2S3MDVJ3NVMLP,B00TJ3DWIG,814864210,Ringke FUSION for Samsung Galaxy S6 Edge,Wireless,5,0,0,N,Y,and the case has a small dirty dent; but the phone is still in perfect ...,This fits over the Galaxy S6 Edge perfectly  without the added frustration of trying to stuff in an inner rubber bumper. Dropped it several feet while bike riding  and the case has a small dirty dent; but the phone is still in perfect condition. I haven't had the time to make my own backings  but the benefit of being able to change it whenever I want is awesome. While not a game changer; I just wish the website had a digital template to work off of instead of a flimsy paper stencil.,2015-08-31
US,22404700,R2G0LPOFSJP4OY,B00SZEFGAW,654620704,BLU Studio X  Unlocked Cell Phone,Wireless,4,0,0,N,Y,Fantastic phone for a low price!,A great phone considering the price! Battery life is somewhat limited  but overall performance is excellent. The upgrade to Lollipop sent flawlessly and the phone has no other real issues.,2015-08-31
US,16921517,R1IDPFCO4U6G7Z,B00T7DP966,721161022,Hallomall Nfc-enabled Bluetooth 4.0 Headphones with MIC Compatible with Iphone 6  6plus  5s  5c  4s  4  Ipad 2 3 4  Android  Samsung Galaxy  Smart Phones and Other Bluetooth Devices,Wireless,1,0,0,N,Y,I really like these headsets,I really like these headsets  the fit well  and sound really good  the problem is that both pairs I ordered had the same problem  after a bout two weeks of use  they stopped taking a charge resulting in about five minutes of use when powering them on. Too bad.,2015-08-31
US,52737028,R1161NLS6JTXU1,B00KGSW734,795574309,iCarez [Tempered Glass] Screen Protector for LG G3 Easy Install with Lifetime Replacement Warranty [1-Pack 0.3mm 2.5D 9H] - Retail Packaging,Wireless,5,1,1,N,Y,Pretty easy!,First day and so far I'm loving this.  I watched the video  read the directions and had no problem installing it.  The screen looks clear and perfect.,2015-08-31
US,208762,RXZS6HXEKXJ42,B00WRMU4WS,508264256,E LV Ultra Slim Case Premium Semi-transparent Super Lightweight / Exact Fit / Absolutely NO Bulkiness Soft Case for Apple Watch 38mm with 1 Microfiber Cleaning Cloth,Wireless,5,1,1,N,Y,Its stylish but thin,The rubber case is thin but you always get what you pay for. If you want your watch just to look cute with minimal protection against scratches then get this one but if you're going to drop your watch then i'd say get a little more hardcore case. I love it though  happy with my purchase! might get a different color!,2015-08-31
US,40266813,RJQWVO0QV2WQ4,B00USN9L0E,105913119,Synthetic Leather Galaxy S6 Sleeve - Thin,Wireless,5,0,0,N,N,Exactly as described,Quality looks good and prompt postage. You can't argue based on the good price.<br />Would be happy to recommend to others.,2015-08-31
US,51748675,R34J2HYILFN676,B011EW5NKE,439892931,High Capacity Portable Backup Battery Charger - Smartphone Battery Pack - Works perfect with iPhone 6 6Plus 5S 5C 5 4S iPad 3 4 Mini Air Samsung Galaxy S5 S5 Edge S4 S3 Note 4 Note 3 & More,Wireless,5,0,0,N,N,Small  compact  quick charging,I am notorious for losing my charger and having a dead or dying phone.  It can be especially frustrating when I need to make an important phone call or have to leave the house and I have an uncharged phone in the case of an emergency.  Having this backup battery charger can be so convenient!  It is so easy to use.  I plugged it up via usb to my laptop right out of the package to make sure that it was fully charged and then I just tossed it right into my purse.  I always know where it is and when I need to charge my phone with it I can just plug it up the the included cord and drop it right back into my purse.  It does a great job of quickly charging up my phone.  I like the red color!  The charger features a stip of 4 blue lights that light up both when the unit is being charged and when the unit is charging my device.  There is a really neat feature about this power bank that is unlike others I have used  it has a little  but bright  flashlight on it!  Just click the power button twice and it turns on.  I thought that was pretty neat and unique.  Overall  I am happy with the product and its performance.  I received this product complimentary in exchange for my honest and unbiased review.,2015-08-31
US,47644488,R3MBNS7CQYAI94,B00VJ0I3KE,435731882,iXCC Dual USB 4.8Amp 24W Universal High Capacity Car Charger for iphone 6s/6s plus  Samsung Galaxy S6/S6 Edge/Note5  Other Smartphone and Tablet(Black),Wireless,5,1,1,N,Y,Note 4 perfect,It charges almost as fast as the Samsung fast chargers. Very good product!,2015-08-31
US,52224646,RHULTY1F8J4DZ,B008FRUR9E,11833875,Nolan Tx 3.5 mm (White) Generic Bluetooth Wireless Stereo Music Audio Transmitter Adapter for iPod  Zune  Zen  Sony Walkman  Sansa  Mp3 Players  Portable Music Audio Player  Notebook  Tablet  PSP  Nintendo 3DS  Car Stereo  TV  Blue Ray DVD without Cord Dangle Hassle,Wireless,4,0,0,N,Y,Almost perfect.,Works great with my iPad Mini. Would give it a 5 star except the dang thing doesn't stay put on the top on the mini. Not a major problem  a piece of Double stick foam tape and a rubber band solved the problem. I like it and I use it and would buy again for this price.<br />For the design engineers reading this ... if you had put a small &#34;dummy&#34; tab that fit into the contact slot on the top next to where this plugs in ... it would be perfect and not move about.,2015-08-31
US,13521869,R20QIVBCBOV67,B00KHGMMLC,109300889,DiGiYes® Qi Cylindric Wireless Charger Charging Pad Charging Station for Nexus4 Nexus5 HTC 8X Nokia Lumia 920 820 Note2 Note3 S3 S4 S5,Wireless,3,0,0,N,Y,Three Stars,It's a good charger  anything larger than a Nexus 5 slides off of it.,2015-08-31
US,11869696,R2NS56U13YBVFB,B00IFUBC5E,940771992,Crystal Elephant Anti Dust Plug Stopper / Ear Cap / Cell Phone Charms for Smartphone  iPad with 3.5mm Earphone Jack Phones - Silver,Wireless,5,0,0,N,Y,Five Stars,Soooooo Cute,2015-08-31
US,49595837,R44ESZM5OAP2L,B00YEY0ZYO,478689821,Samsung Galaxy S6 Case Utang TPU+PU Leather Case Skin Gel Protective Cover Case for Samsung Galaxy S6,Wireless,5,0,0,N,Y,Great product.,So far i love this case.  Not bulky  protects phone from my clumsiness  and the case fits the phone perfectly.  It's not flashy.  Just right for me.  Delivery of the product was prompt.  No issues.  Quality good.,2015-08-31
US,11601890,RMPXM07H3SWVY,B006ZRZ9NA,642796346,Hot Pink Soft TPU Gel Grip Skin Case Cover for AT&T Samsung Galaxy S2 Skyrocket,Wireless,5,0,0,N,Y,Five Stars,Love this case. It has been one of the best cases I've had!!!,2015-08-31
US,225010,R2Y97CC31YT18Q,B00NLU01OG,789814867,EVERMARKET(TM) Premium Privacy Anti-spy Screen Protector Flim for Apple iPhone 6 (4.7 inch) - 1 Pack,Wireless,1,0,0,N,Y,One Star,very bad quality,2015-08-31
US,29799081,R3N9ZG6FITT1GA,B00IYWQQ4U,742794888,Spigen Ultra Hybrid Galaxy S5 Case with Air Cushion Technology and Hybrid Drop Protection for Samsung Galaxy S5 2014 - Mint,Wireless,4,0,0,N,Y,The only thing I don't care for is how dirty the part around the edge (mint green part) looks,This case has done it's job  as I have dropped my phone multiple times and no harm has been done. The only thing I don't care for is how dirty the part around the edge (mint green part) looks. I've tried cleaning it with cleaning products and it appears to be permanently stained.,2015-08-31
US,399812,RPWKKGEOCZIB0,B001D0LMG2,339869318,PYLE All Weather 5-Inch Trumpet Speaker,Wireless,5,1,1,N,Y,love how loud it is even with out amp,love how loud it is even with out amp... hooked to cb and scared the hell out of everyone i yelled at .... small so its easy to put anywhere on truck..... id buy more if needed,2015-08-31
US,2217729,R3TH7II0KO4NL,B00W4J6C02,32941112,10ft Lightning Cable (1st Gen),Wireless,5,0,0,N,Y,Five Stars,Its great...,2015-08-31
US,42897885,R3NQCG3RI6MFZT,B00VUBG89A,312394313,Amoner(TM) Durable-Series 3 Pack Classic White Extra long 8 pin Reversible USB Charge and Sync Data Cable 6 Feet(2 Meters)- Fits iPhone 6 6 plus  iPhone 5s 5c 5  iPad Air mini mini 2  iPad 4th generation  iPod 5th generation  and iPod nano 7th generation. Premium quality cords for home  office or travel -100% Satisfaction. No Annoying Error Messages. (Compatible with iOS8). Risk free warranty - on,Wireless,3,0,0,N,Y,... was highly advertised that it doesn't give you any annoying error messages and guess what it does,It was highly advertised that it doesn't give you any annoying error messages and guess what it does.  The length of the cords are great.,2015-08-31
US,19148806,R2Z0NJBYVH0ZY2,B000281X6U,456483529,Metra Dash Kit For Chry/Dodge/Jeep 98-Up,Wireless,4,0,0,N,Y,Four Stars,thank you,2015-08-31
US,52224646,R13FLTYGBMPS86,B00LQA2B8M,643731866,Andoer Mini 3.5mm Bluetooth Audio Transmitter,Wireless,1,0,0,N,Y,Whoops,I could not get it to work  Returned for full credit and purchased another pproduct.,2015-08-31
US,17902309,R8HX24LDYIZ5P,B008GVL9YQ,873830995,iXCC ® 10ft (TEN FEET !) 2pcs [30 Pin Connector]White EXTRA LONG Extended Length USB SYNC Cable Charger Cord for iPhone3G  3Gs  4  4s  iPod 1 through 6  iPod Touch 1 through 4  iPad 1 through 3,Wireless,1,0,0,N,Y,Buyer beware,Poor quality only lasted three weeks,2015-08-31
US,47743240,R205CFQDI6QYPJ,B00HB1O1DS,585766532,LG Google Nexus 5 G2 D820 LCD Touch Screen Digitizer Assembly and Frame,Wireless,1,0,1,N,Y,Poor quality  would like a refund or a new ...,Poor quality  would like a refund or a new one sent to me  till the nexus 5 2015 is available,2015-08-31
US,515002,R3A6GDXAK6UNRF,B005RZUH9W,611656030,Blue Tiger Pro Bluetooth Headset W/Mic,Wireless,2,0,0,N,Y,Two Stars,Doesn't hold a charge sometimes hard to hear,2015-08-31
US,45521675,R3NBG7X97H35NT,B00GDFAL5U,428518782,Donatech 3ft Micro Charge Data Cable + Wall Charger Set Competible with Galaxy Note 4   Note Edge  S3  S4  S6  S6 Edge Note 2 (Black),Wireless,5,0,0,N,Y,Can't go wrong with an OEM charger. In this ...,Can't go wrong with an OEM charger.  In this case  I purchased it as a spare charger for my new Samsung S5,2015-08-31
US,9966931,R270VROLIKU1TY,B00NQG2XNC,569858302,Genuine Samsung Note 4 Battery Kit,Wireless,5,0,0,N,Y,Great value and OEM product.,Battery and charger are great. There is no issues with it. I like how fast the charger is. It is well worth the money and the battery is oem. Overall   great value.,2015-08-31
US,4410792,R12LIINNEOWDAP,B00KOJZSQ8,456601445,Napama Iphone 4 4s Case Waterproof Dirtproof SnowProof Protection Cover,Wireless,1,0,0,N,Y,One Star,Don't work got my phone wet when it feel in the water.,2015-08-31
US,106681,R2VUA274I50K37,B00Q3CNYSO,729701113,"Unifix-Back Rear Main Camera Replacement Part for iPhone 6 4.7"" (All Carriers) + Tool Kit",Wireless,5,1,1,N,Y,He was able to fix it and works better than his original camera,Bought this part for my friend who has an issue with his camera. He was able to fix it and works better than his original camera.,2015-08-31
US,10630509,R3GDMGKLVT64ST,B00HUB9POE,755595707,Samsung Galaxy Note 3 S-View Wallet Cover Folio Case,Wireless,5,0,0,N,Y,Cool cover. I really like how it fits the ...,Cool cover. I really like how it fits the phone. You take the original back case off of the phone and then this one snaps on.  Only problem is that I am worrked it may break along the seam. Other than that  it is good.,2015-08-31
US,49793962,R345S9LTDJL0XB,B00A44JSFK,763757627,[NFC/Google Wallet Capable] Anker 2200mAh Li-ion Battery for Samsung Galaxy S3  I9300 (EB-L1G6LLU)  Galaxy S3 Neo  I535 (Verizon)  T999 (T-Mobile)  I747 (AT&T)  L710 (Sprint) [18-Month Warranty],Wireless,5,0,0,N,Y,Five Stars,Works great.,2015-08-31
US,26946546,RZ1SLOVQ4Q4N4,B011EVQBG0,914696683,Thync Calm and Energy Wearable  Limited Edition,Wireless,3,0,6,N,Y,I am unable to use it sine I do not ...,I am unable to use it sine I do not have a iPhone. So  I will be returning it shortly.,2015-08-31
US,27825950,RKHXR2IN67OQW,B00SKII7S6,304294242,iPhone 4 iPhone 4 case iPhone 4S case iPhone 4S case cover Flipcase Crystal Diamond Bling Hybrid Cover Case for iPhone 4/4S #21,Wireless,5,0,0,N,Y,Five Stars,great product!,2015-08-31
US,107509,R21ZG511BYWPQZ,B0107I8QVY,822011539,iPhone 6S Plus Case - iHarbort Protective iPhone 6 6S Plus Case Bumper Cover With Shock-Absorption Bumper and Anti-Scratch Clear Back With Screen Protector,Wireless,5,1,1,N,Y,Best case ever!,Came extremely quick! I love this case!! Buy this!!,2015-08-31
US,1150971,R354TU5G1BQ8AS,B00Q2ZW6A4,545754648,Orzly® - OnePlus One FUSION BUMPER CASES - PARENT,Wireless,5,0,0,N,Y,Five Stars,Product arrived on time and I'm very happy with the quality of the case fits securely on my One+1,2015-08-31
US,1495545,R147NC34T5OPEY,B00LLIVRRU,451388276,LG Tone Pro HBS-750 Wireless Bluetooth Stereo Headset - Red,Wireless,5,0,0,N,Y,Came on time.,Awsome,2015-08-31
US,24029407,R1638TA4LLG2QZ,B00P1ZPPMM,412774928,"LG G3 Case  ULAK [3 in 1 Shield] Shock Absorbing Case with Hybrid 3in1 Cover Soft silicone + Hard PC Material Design Case for LG G3 (5.5"" inch) 2014 Release (Blue/Green Wave)",Wireless,2,0,0,N,Y,Average,It's a nice design  nice colors  but it does add a significant amount of bulk. And it doesn't feel like the front and back pieces lock securely. It feels like if I were to drop my phone the case would fall apart.<br />I wouldn't buy this product again.,2015-08-31
US,36268469,R2O1G6UIKQ2JEU,B00OOM2DTQ,96460363,iPhone 6 & 7 Charger Cable - Certified Lightning to USB Charging Cord Connector Durable & Fast - Zeus Guarantee,Wireless,5,0,0,N,Y,Five Stars,Great product! Arrived early and exactly as advertised!,2015-08-31
US,2268481,R10G8CN6HJYJMT,B00LYZWQHA,698448377,Touch 4 Case  New Design 3d Bling Pu Leather Wallet with Credit Card Slot Flip Diamond Case Cover for Ipod Touch 4 4g + Gift Free Stylus (Random Color) + One Free Unique Butterfly Anti Dust Earphone Jack Plug (Transparent Diamond),Wireless,5,1,1,N,N,Love it!,Bought this for my daughter. Love it!,2015-08-31
US,789248,R30KW1UIYF6P8V,B00BT02O40,133309514,GreatShield iSlide Slim-Fit PolyCarbonate Hard Case for Samsung Galaxy S4 S IV,Wireless,4,1,1,N,Y,And the best part is its made out of a good material,True to color. And the best part is its made out of a good material. It's very durable. I always drop my phone  so this case helps me many times so I didn't have to get a new phone.,2015-08-31
